material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source,composition_key
superband-11718,"# generated using pymatgen
data_Ba1.77777778Tl1.35111111Cu1.77777778O8
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.73202200
_cell_length_b   3.73202200
_cell_length_c   16.06361062
_cell_angle_alpha   96.67075920
_cell_angle_beta   96.67075921
_cell_angle_gamma   89.99999995
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Ba1.77777778Tl1.35111111Cu1.77777778O8
_chemical_formula_sum   'Ba1.77777778 Tl1.35111111 Cu1.77777778 O8'
_cell_volume   220.69405691
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  2  0.11684400  0.11684400  0.23368800  0.8888888889
  Tl  Tl1  2  0.28800300  0.28800300  0.57600600  0.67555555555
  Cu  Cu2  2  0.45636100  0.45636100  0.91272200  0.8888888889
  O  O3  4  0.05582500  0.55582500  0.11165000  1.0
  O  O4  2  0.22143700  0.22143700  0.44287400  1.0
  O  O5  2  0.35177800  0.35177800  0.70355600  1.0
",-1.4795289304761898,86.0,11718,Ba1Cu1Tl0.76O4.5,11718,mvc-11834,3dsc_mp,Ba:0.137741|Cu:0.137741|O:0.619835|Tl:0.104683
superband-13828,"# generated using pymatgen
data_Nb6Ga0.2Sn1.8
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   5.33461100
_cell_length_b   5.33461100
_cell_length_c   5.33461100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   Nb6Ga0.2Sn1.8
_chemical_formula_sum   'Nb6 Ga0.2 Sn1.8'
_cell_volume   151.81275738
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.25000000  1.0
  Sn  Sn1  2  0.00000000  0.00000000  0.00000000  0.9
  Ga  Ga2  2  0.00000000  0.00000000  0.00000000  0.1
",-0.163862066250001,18.3,13828,Ga0.1Nb3Sn0.9,15051,mp-1326,3dsc_mp,Ga:0.025|Nb:0.75|Sn:0.225
superband-11170,"# generated using pymatgen
data_La0.05Lu0.95Ni2B2C1
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.46601600
_cell_length_b   3.46601600
_cell_length_c   5.81490896
_cell_angle_alpha   107.33922253
_cell_angle_beta   107.33922253
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   139
_chemical_formula_structural   La0.05Lu0.95Ni2B2C1
_chemical_formula_sum   'La0.05 Lu0.95 Ni2 B2 C1'
_cell_volume   63.34823893
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.00000000  0.00000000  0.00000000  0.95
  La  La1  1  0.00000000  0.00000000  0.00000000  0.05
  Ni  Ni2  2  0.25000000  0.75000000  0.50000000  1.0
  B  B3  2  0.35901800  0.35901800  0.71803600  1.0
  C  C4  1  0.50000000  0.50000000  0.00000000  1.0
",-0.5192416763888884,15.3,11170,B2C1La0.05Lu0.95Ni2,11185,mp-6544,3dsc_mp,B:0.333333|C:0.166667|La:0.00833333|Lu:0.158333|Ni:0.333333
superband-11163,"# generated using pymatgen
data_Ho0.95Lu0.05Ni2B2C1
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.52986400
_cell_length_b   3.52986400
_cell_length_c   5.76032203
_cell_angle_alpha   107.84209061
_cell_angle_beta   107.84209061
_cell_angle_gamma   89.99999999
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Ho0.95Lu0.05Ni2B2C1
_chemical_formula_sum   'Ho0.95 Lu0.05 Ni2 B2 C1'
_cell_volume   64.68537903
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.00000000  0.00000000  0.00000000  0.95
  Lu  Lu1  1  0.00000000  0.00000000  0.00000000  0.05
  Ni  Ni2  2  0.25000000  0.75000000  0.50000000  1.0
  B  B3  2  0.35648100  0.35648100  0.71296200  1.0
  C  C4  1  0.50000000  0.50000000  0.00000000  1.0
",-0.5192332130555558,8.77,11163,B2C1Ho0.95Lu0.05Ni2,11167,mp-6646,3dsc_mp,B:0.333333|C:0.166667|Ho:0.158333|Lu:0.00833333|Ni:0.333333
superband-10653,"# generated using pymatgen
data_K1Ba1Fe3.8Cu0.2As4
_symmetry_space_group_name_H-M   Cmmm
_cell_length_a   5.47902700
_cell_length_b   5.48002400
_cell_length_c   7.13170472
_cell_angle_alpha   67.40581960
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   65
_chemical_formula_structural   K1Ba1Fe3.8Cu0.2As4
_chemical_formula_sum   'K1 Ba1 Fe3.8 Cu0.2 As4'
_cell_volume   197.69615191
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, -y, -z'
  4  '-x, y, z'
  5  '-x, y+z, -z'
  6  'x, -y-z, z'
  7  '-x, -y-z, z'
  8  'x, y+z, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1.0
  Ba  Ba1  1  0.50000000  0.50000000  0.00000000  1.0
  Fe  Fe2  4  0.24995800  0.00000000  0.50000000  0.95
  Cu  Cu3  4  0.24995800  0.00000000  0.50000000  0.05
  As  As4  2  0.00000000  0.34567800  0.30864400  1.0
  As  As5  2  0.50000000  0.15429300  0.69141400  1.0
",-0.4120461663000007,22.29,10653,As2Ba0.5Cu0.1Fe1.9K0.5,15781,mp-1223517,3dsc_mp,As:0.4|Ba:0.1|Cu:0.02|Fe:0.38|K:0.1
superband-10706,"# generated using pymatgen
data_K0.54Ba2.46Fe6As6
_symmetry_space_group_name_H-M   C2/m
_cell_length_a   5.48060788
_cell_length_b   7.10279964
_cell_length_c   8.78494229
_cell_angle_alpha   111.86043409
_cell_angle_beta   108.17569575
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   12
_chemical_formula_structural   K0.54Ba2.46Fe6As6
_chemical_formula_sum   'K0.54 Ba2.46 Fe6 As6'
_cell_volume   298.92336482
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-z, -y, -z'
  4  '-x+z, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  0.54
  Ba  Ba1  1  0.00000000  0.00000000  0.00000000  0.46
  Ba  Ba2  2  0.33777100  0.00019500  0.67554000  1.0
  Fe  Fe3  4  0.08298300  0.49919700  0.66589300  1.0
  Fe  Fe4  2  0.25040600  0.50000000  0.00000000  1.0
  As  As5  2  0.11693500  0.69570700  0.23386900  1.0
  As  As6  2  0.21780800  0.30674800  0.43561700  1.0
  As  As7  2  0.44817700  0.69460700  0.89635600  1.0
",-0.4527993862000007,10.5,10706,As2Ba0.82Fe2K0.18,15792,mp-1223567,3dsc_mp,As:0.4|Ba:0.164|Fe:0.4|K:0.036
superband-12623,"# generated using pymatgen
data_U2Pt0.9Rh0.1C2
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.52329400
_cell_length_b   3.52329400
_cell_length_c   6.73411484
_cell_angle_alpha   105.16504423
_cell_angle_beta   105.16504423
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   139
_chemical_formula_structural   U2Pt0.9Rh0.1C2
_chemical_formula_sum   'U2 Pt0.9 Rh0.1 C2'
_cell_volume   77.66342050
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  2  0.35130600  0.35130600  0.70261200  1.0
  Pt  Pt1  1  0.00000000  0.00000000  0.00000000  0.9
  Rh  Rh2  1  0.00000000  0.00000000  0.00000000  0.1
  C  C3  2  0.16868800  0.16868800  0.33737600  1.0
",-0.2975626099999999,1.09,12623,C2Pt0.9Rh0.1U2,12624,mp-1068685,3dsc_mp,C:0.4|Pt:0.18|Rh:0.02|U:0.4
superband-13462,"# generated using pymatgen
data_La1.95790504Cu0.97895252O4
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   4.00863200
_cell_length_b   4.00863200
_cell_length_c   6.92423226
_cell_angle_alpha   106.82586948
_cell_angle_beta   106.82586948
_cell_angle_gamma   90.00000001
_symmetry_Int_Tables_number   139
_chemical_formula_structural   La1.95790504Cu0.97895252O4
_chemical_formula_sum   'La1.95790504 Cu0.97895252 O4'
_cell_volume   101.51624987
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  2  0.35037700  0.35037700  0.70075400  0.9789525208
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  0.9789525208
  O  O2  2  0.00000000  0.50000000  0.00000000  1.0
  O  O3  2  0.25000000  0.75000000  0.50000000  1.0
",-3.0420221528571423,45.2,13462,Cu1La2O4.086,13447,mp-1077929,3dsc_mp,Cu:0.141123|La:0.282247|O:0.57663
superband-12870,"# generated using pymatgen
data_Ce0.156Sm1.844Cu1O4
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.93648200
_cell_length_b   3.93648200
_cell_length_c   6.66682973
_cell_angle_alpha   107.17126545
_cell_angle_beta   107.17126544
_cell_angle_gamma   90.00000002
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Ce0.156Sm1.844Cu1O4
_chemical_formula_sum   'Ce0.156 Sm1.844 Cu1 O4'
_cell_volume   93.87322159
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  2  0.34949300  0.34949300  0.69898600  0.922
  Ce  Ce1  2  0.34949300  0.34949300  0.69898600  0.078
  Cu  Cu2  1  0.00000000  0.00000000  0.00000000  1.0
  O  O3  2  0.00000000  0.50000000  0.00000000  1.0
  O  O4  2  0.25000000  0.75000000  0.50000000  1.0
",-3.0194917299999995,16.4,12870,Ce0.156Cu1Sm1.844O4,12864,mp-4210,3dsc_mp,Ce:0.0222857|Cu:0.142857|O:0.571429|Sm:0.263429
superband-11361,"# generated using pymatgen
data_Mg0.8Zr0.2B2
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   3.07368000
_cell_length_b   3.07368003
_cell_length_c   3.53435000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999966
_symmetry_Int_Tables_number   191
_chemical_formula_structural   Mg0.8Zr0.2B2
_chemical_formula_sum   'Mg0.8 Zr0.2 B2'
_cell_volume   28.91728362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z'
  4  '-x+y, -x, -z'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z'
  8  'x, y, -z'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z'
  12  '-y, x-y, -z'
  13  '-y, -x, -z'
  14  'y, x, z'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z'
  18  'x-y, -y, z'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z'
  22  '-x, -x+y, z'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  0.8
  Zr  Zr1  1  0.00000000  0.00000000  0.00000000  0.2
  B  B2  2  0.33333333  0.66666667  0.50000000  1.0
",-0.1303397627777774,37.3,11361,B2Mg0.8Zr0.2,15774,mp-763,3dsc_mp,B:0.666667|Mg:0.266667|Zr:0.0666667
superband-10082,"# generated using pymatgen
data_Mg0.86Al0.14B2
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   3.07368000
_cell_length_b   3.07368003
_cell_length_c   3.53435000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999966
_symmetry_Int_Tables_number   191
_chemical_formula_structural   Mg0.86Al0.14B2
_chemical_formula_sum   'Mg0.86 Al0.14 B2'
_cell_volume   28.91728362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z'
  4  '-x+y, -x, -z'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z'
  8  'x, y, -z'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z'
  12  '-y, x-y, -z'
  13  '-y, -x, -z'
  14  'y, x, z'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z'
  18  'x-y, -y, z'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z'
  22  '-x, -x+y, z'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  0.86
  Al  Al1  1  0.00000000  0.00000000  0.00000000  0.14
  B  B2  2  0.33333333  0.66666667  0.50000000  1.0
",-0.1303397627777774,35.1,10082,Al0.14B2Mg0.86,15774,mp-763,3dsc_mp,Al:0.0466667|B:0.666667|Mg:0.286667
superband-13824,"# generated using pymatgen
data_Nb6Ga0.18Sn1.82
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   5.33461100
_cell_length_b   5.33461100
_cell_length_c   5.33461100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   Nb6Ga0.18Sn1.82
_chemical_formula_sum   'Nb6 Ga0.18 Sn1.82'
_cell_volume   151.81275738
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.25000000  1.0
  Sn  Sn1  2  0.00000000  0.00000000  0.00000000  0.91
  Ga  Ga2  2  0.00000000  0.00000000  0.00000000  0.09
",-0.163862066250001,18.3,13824,Ga0.09Nb3Sn0.91,15051,mp-1326,3dsc_mp,Ga:0.0225|Nb:0.75|Sn:0.2275
superband-12968,"# generated using pymatgen
data_Ce1Co0.2Si3Ir0.8
_symmetry_space_group_name_H-M   I4mm
_cell_length_a   4.23413000
_cell_length_b   4.23413000
_cell_length_c   5.74890503
_cell_angle_alpha   111.60806001
_cell_angle_beta   111.60806001
_cell_angle_gamma   89.99999999
_symmetry_Int_Tables_number   107
_chemical_formula_structural   Ce1Co0.2Si3Ir0.8
_chemical_formula_sum   'Ce1 Co0.2 Si3 Ir0.8'
_cell_volume   87.98538570
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+z, x, z'
  3  '-x+z, -y+z, z'
  4  'y, -x+z, z'
  5  '-x+z, y, z'
  6  'y, x, z'
  7  'x, -y+z, z'
  8  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.99892700  0.99892700  0.99785400  1.0
  Si  Si1  2  0.26811200  0.76811200  0.53622400  1.0
  Si  Si2  1  0.41627300  0.41627300  0.83254600  1.0
  Ir  Ir3  1  0.65757600  0.65757600  0.31515200  0.8
  Co  Co4  1  0.65757600  0.65757600  0.31515200  0.2
",-0.8387674170000011,0.62,12968,Ce1Co0.2Ir0.8Si3,13029,mp-1068906,3dsc_mp,Ce:0.2|Co:0.04|Ir:0.16|Si:0.6
superband-14916,"# generated using pymatgen
data_Na0.69W3O9
_symmetry_space_group_name_H-M   P-3m1
_cell_length_a   5.50739000
_cell_length_b   5.50739030
_cell_length_c   6.74291900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999817
_symmetry_Int_Tables_number   164
_chemical_formula_structural   Na0.69W3O9
_chemical_formula_sum   'Na0.69 W3 O9'
_cell_volume   177.12108724
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x-y, z'
  4  'y, -x+y, -z'
  5  '-x+y, -x, z'
  6  'x-y, x, -z'
  7  'y, x, -z'
  8  '-y, -x, z'
  9  'x-y, -y, -z'
  10  '-x+y, y, z'
  11  '-x, -x+y, -z'
  12  'x, x-y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.00000000  0.69
  W  W1  2  0.33333333  0.66666667  0.17063500  1.0
  W  W2  1  0.00000000  0.00000000  0.50000000  1.0
  O  O3  6  0.16560700  0.33121400  0.33140200  1.0
  O  O4  3  0.00000000  0.50000000  0.00000000  1.0
",-2.192400586273211,2.16,14916,Na0.23W1O3,14916,mp-1221403,3dsc_mp,Na:0.0543735|O:0.70922|W:0.236407
