material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source
superband-10014,"# generated using pymatgen
data_AlAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.00705575
_cell_length_b   5.00705557
_cell_length_c   4.58486256
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.87801454
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAg2
_chemical_formula_sum   'Al2 Ag4'
_cell_volume   98.65315808
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.01089500  0.01089500  0.00000000  1.0
  Al  Al1  1  0.65583014  0.65583014  0.50000000  1.0
  Ag  Ag2  1  0.67970649  0.35770150  0.00000000  1.0
  Ag  Ag3  1  0.35770150  0.67970649  0.00000000  1.0
  Ag  Ag4  1  0.30910713  0.98709173  0.50000000  1.0
  Ag  Ag5  1  0.98709173  0.30910713  0.50000000  1.0
",-0.0754767894444441,0.1,10014,Ag0.65Al0.35,10015,mp-985805,superband_local
superband-10016,"# generated using pymatgen
data_AlAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.00705575
_cell_length_b   5.00705557
_cell_length_c   4.58486256
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.87801454
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAg2
_chemical_formula_sum   'Al2 Ag4'
_cell_volume   98.65315808
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.01089500  0.01089500  0.00000000  1.0
  Al  Al1  1  0.65583014  0.65583014  0.50000000  1.0
  Ag  Ag2  1  0.67970649  0.35770150  0.00000000  1.0
  Ag  Ag3  1  0.35770150  0.67970649  0.00000000  1.0
  Ag  Ag4  1  0.30910713  0.98709173  0.50000000  1.0
  Ag  Ag5  1  0.98709173  0.30910713  0.50000000  1.0
",-0.0754767894444441,0.09,10016,Ag0.6Al0.4,10015,mp-985805,superband_local
superband-10017,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,6.72,10017,Ag0.76Se2Sn1.24,10038,mp-1229011,superband_local
superband-10018,"# generated using pymatgen
data_AlAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.00705575
_cell_length_b   5.00705557
_cell_length_c   4.58486256
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.87801454
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAg2
_chemical_formula_sum   'Al2 Ag4'
_cell_volume   98.65315808
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.01089500  0.01089500  0.00000000  1.0
  Al  Al1  1  0.65583014  0.65583014  0.50000000  1.0
  Ag  Ag2  1  0.67970649  0.35770150  0.00000000  1.0
  Ag  Ag3  1  0.35770150  0.67970649  0.00000000  1.0
  Ag  Ag4  1  0.30910713  0.98709173  0.50000000  1.0
  Ag  Ag5  1  0.98709173  0.30910713  0.50000000  1.0
",-0.0754767894444441,0.11,10018,Ag0.7Al0.3,10015,mp-985805,superband_local
superband-10020,"# generated using pymatgen
data_ZnAg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04131259
_cell_length_b   4.04131259
_cell_length_c   4.04131259
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnAg3
_chemical_formula_sum   'Zn1 Ag3'
_cell_volume   66.00355559
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00000000  0.00000000  0.00000000  1.0
  Ag  Ag1  1  0.00000000  0.50000100  0.50000100  1.0
  Ag  Ag2  1  0.50000100  0.00000000  0.50000100  1.0
  Ag  Ag3  1  0.50000100  0.50000100  0.00000000  1.0
",-0.0283403400000001,0.01,10020,Ag0.7Zn0.3,10020,mp-864794,superband_local
superband-10021,"# generated using pymatgen
data_In0.76Ag3.24
_symmetry_space_group_name_H-M   Pm-3m
_cell_length_a   4.24711000
_cell_length_b   4.24711000
_cell_length_c   4.24711000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   221
_chemical_formula_structural   In0.76Ag3.24
_chemical_formula_sum   'In0.76 Ag3.24'
_cell_volume   76.60912959
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z, -y, x'
  20  '-z, y, -x'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z, y, -x'
  24  '-z, -y, x'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z, -y, -x'
  28  'z, y, x'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z, y, x'
  32  'z, -y, -x'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x, z, -y'
  36  '-x, -z, y'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x, z, y'
  40  'x, -z, -y'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x, -z, -y'
  44  'x, z, y'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x, -z, y'
  48  '-x, z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00000000  0.00000000  0.00000000  0.76
  Ag  Ag1  1  0.00000000  0.00000000  0.00000000  0.24
  Ag  Ag2  3  0.00000000  0.50000000  0.50000000  1.0
",-0.0333790225000001,0.01,10021,Ag0.81In0.19,10051,mp-30343,3dsc_mp
superband-10022,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,6.47,10022,Ag0.81Se2Sn1.19,10038,mp-1229011,superband_local
superband-10023,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,6.23,10023,Ag0.85Se2Sn1.15,10038,mp-1229011,superband_local
superband-10024,"# generated using pymatgen
data_GaAg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.78638356
_cell_length_b   5.78638356
_cell_length_c   4.67428026
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999247
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaAg3
_chemical_formula_sum   'Ga2 Ag6'
_cell_volume   135.53761812
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.33333333  0.66666667  0.75000000  1.0
  Ga  Ga1  1  0.66666667  0.33333333  0.25000000  1.0
  Ag  Ag2  1  0.16789237  0.33578573  0.25000000  1.0
  Ag  Ag3  1  0.66421427  0.83210763  0.25000000  1.0
  Ag  Ag4  1  0.16789237  0.83210763  0.25000000  1.0
  Ag  Ag5  1  0.83210763  0.66421427  0.75000000  1.0
  Ag  Ag6  1  0.33578573  0.16789237  0.75000000  1.0
  Ag  Ag7  1  0.83210763  0.16789237  0.75000000  1.0
",-0.0084155368750002,6.5,10024,Ag0.8Ga0.2,10024,mp-1184036,superband_local
superband-10025,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,5.57,10025,Ag0.92Se2Sn1.08,10038,mp-1229011,superband_local
superband-10026,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,5.28,10026,Ag0.95Se2Sn1.05,10038,mp-1229011,superband_local
superband-10027,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,6.79,10027,Ag0.9S0.2Se1.8Sn1.1,10038,mp-1229011,superband_local
superband-10028,"# generated using pymatgen
data_AgB2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.02680386
_cell_length_b   3.02680386
_cell_length_c   4.06392200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999704
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgB2
_chemical_formula_sum   'Ag1 B2'
_cell_volume   32.24367735
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  B  B1  1  0.66666667  0.33333333  0.50000000  1.0
  B  B2  1  0.33333333  0.66666667  0.50000000  1.0
",0.5238218650000004,6.7,10028,Ag1B2,10028,mp-12062,superband_local
superband-10032,"# generated using pymatgen
data_In2Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57480263
_cell_length_b   5.64554930
_cell_length_c   5.64554936
_cell_angle_alpha   75.89063882
_cell_angle_beta   60.41367635
_cell_angle_gamma   60.41368519
_symmetry_Int_Tables_number   1
_chemical_formula_structural   In2Ag
_chemical_formula_sum   'In4 Ag2'
_cell_volume   134.36736543
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.15456448  0.50000000  0.19087203  1.0
  In  In1  1  0.34543552  0.80912797  0.50000000  1.0
  In  In2  1  0.65456448  0.19087203  0.50000000  1.0
  In  In3  1  0.84543552  0.50000000  0.80912797  1.0
  Ag  Ag4  1  0.25000000  0.00000000  0.00000000  1.0
  Ag  Ag5  1  0.75000000  0.00000000  0.00000000  1.0
",-0.0135648888888889,2.4,10032,Ag1In2,10032,mp-19974,superband_local
superband-10033,"# generated using pymatgen
data_LaAg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80798897
_cell_length_b   3.80798897
_cell_length_c   3.81828074
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaAg
_chemical_formula_sum   'La1 Ag1'
_cell_volume   55.36804897
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50000000  0.50000000  0.50000000  1.0
  Ag  Ag1  1  0.00000000  0.00000000  0.00000000  1.0
",-0.2541563858333333,1.2,10033,Ag1La1,10033,mp-1948,superband_local
superband-10036,"# generated using pymatgen
data_Ag(Mo3S4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.53651744
_cell_length_b   6.53651744
_cell_length_c   6.53651711
_cell_angle_alpha   92.07234075
_cell_angle_beta   92.07234075
_cell_angle_gamma   92.07234869
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag(Mo3S4)2
_chemical_formula_sum   'Ag1 Mo6 S8'
_cell_volume   278.71805664
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Mo  Mo1  1  0.21567300  0.55329200  0.40739800  1.0
  Mo  Mo2  1  0.55329200  0.40739800  0.21567300  1.0
  Mo  Mo3  1  0.40739800  0.21567300  0.55329200  1.0
  Mo  Mo4  1  0.59260200  0.78432700  0.44670800  1.0
  Mo  Mo5  1  0.44670800  0.59260200  0.78432700  1.0
  Mo  Mo6  1  0.78432700  0.44670800  0.59260200  1.0
  S  S7  1  0.38333000  0.72922200  0.13299600  1.0
  S  S8  1  0.13299600  0.38333000  0.72922200  1.0
  S  S9  1  0.72922200  0.13299600  0.38333000  1.0
  S  S10  1  0.27077800  0.86700400  0.61667000  1.0
  S  S11  1  0.77623200  0.77623200  0.77623200  1.0
  S  S12  1  0.86700400  0.61667000  0.27077800  1.0
  S  S13  1  0.61667000  0.27077800  0.86700400  1.0
  S  S14  1  0.22376800  0.22376800  0.22376800  1.0
",-0.8992503467777766,7.7,10036,Ag1Mo6S8,10036,mp-35109,superband_local
superband-10037,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,5.79,10037,Ag1S0.2Se1.8Sn1,10038,mp-1229011,superband_local
superband-10038,"# generated using pymatgen
data_AgSnSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.91640531
_cell_length_b   6.91640531
_cell_length_c   6.91640602
_cell_angle_alpha   34.01729218
_cell_angle_beta   34.01729218
_cell_angle_gamma   34.01728964
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSnSe2
_chemical_formula_sum   'Ag1 Sn1 Se2'
_cell_volume   92.30530362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00000000  0.00000000  0.00000000  1.0
  Sn  Sn1  1  0.50000000  0.50000000  0.50000000  1.0
  Se  Se2  1  0.25228116  0.25228116  0.25228116  1.0
  Se  Se3  1  0.74771884  0.74771884  0.74771884  1.0
",-0.5247881940885413,4.71,10038,Ag1Se2Sn1,10038,mp-1229011,superband_local
superband-10040,"# generated using pymatgen
data_AgTe3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28623152
_cell_length_b   5.28623271
_cell_length_c   5.28623278
_cell_angle_alpha   109.43133409
_cell_angle_beta   109.43133010
_cell_angle_gamma   109.43134707
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgTe3
_chemical_formula_sum   'Ag1 Te3'
_cell_volume   113.88237028
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00438178  0.00438178  0.00438178  1.0
  Te  Te1  1  0.50643919  0.00663883  0.50643919  1.0
  Te  Te2  1  0.50643919  0.50643919  0.00663883  1.0
  Te  Te3  1  0.00663883  0.50643919  0.50643919  1.0
",-0.3158108266666666,2.6,10040,Ag1Te3,10040,mp-28246,superband_local
superband-10041,"# generated using pymatgen
data_Th2Ag
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81270542
_cell_length_b   6.12011968
_cell_length_c   6.12011972
_cell_angle_alpha   76.96679791
_cell_angle_beta   61.64813753
_cell_angle_gamma   61.64814342
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Th2Ag
_chemical_formula_sum   'Th4 Ag2'
_cell_volume   168.62064852
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Th  Th0  1  0.65494942  0.19010016  0.50000000  1.0
  Th  Th1  1  0.84505058  0.50000000  0.80989984  1.0
  Th  Th2  1  0.34505058  0.80989984  0.50000000  1.0
  Th  Th3  1  0.15494942  0.50000000  0.19010016  1.0
  Ag  Ag4  1  0.75000000  0.00000000  0.00000000  1.0
  Ag  Ag5  1  0.25000000  0.00000000  0.00000000  1.0
",-0.0676381088888895,2.26,10041,Ag1Th2,10041,mp-2233,superband_local
superband-10045,"# generated using pymatgen
data_Ag2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99510106
_cell_length_b   2.99510147
_cell_length_c   5.72564215
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000697
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ag2F
_chemical_formula_sum   'Ag2 F1'
_cell_volume   44.48133608
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.33333333  0.66666667  0.69340427  1.0
  Ag  Ag1  1  0.66666667  0.33333333  0.30659573  1.0
  F  F2  1  0.00000000  0.00000000  0.00000000  1.0
",-0.8565170552777778,0.07,10045,Ag2F1,10045,mp-1391,superband_local
superband-10050,"# generated using pymatgen
data_AlAg3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.86470806
_cell_length_b   2.86470806
_cell_length_c   8.98232600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   108.34845127
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAg3
_chemical_formula_sum   'Al1 Ag3'
_cell_volume   69.96628338
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  0.00000000  0.00000000  1.0
  Ag  Ag1  1  0.50000000  0.50000000  0.76373900  1.0
  Ag  Ag2  1  0.00000000  0.00000000  0.50000000  1.0
  Ag  Ag3  1  0.50000000  0.50000000  0.23626100  1.0
",0.0145592174999999,0.34,10050,Ag3.3Al1,10050,mp-1228927,superband_local
